dept_id,oc_code,org,bldg,building,acronym,flr_id,location_code,loc_type,usage_percent,usage_code,user_sqft,net_user_sqft,poly_sqft,net_poly_sqft,loc_status
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,221A,DEPTSTOR,100,DEPTADM,,0,6,6,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,240-04,STFOFF,100,DEPTADM,,0,88,88,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,245,CONFERRM,100,DEPTADM,,0,297,297,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,246,MEETROOM,100,DEPTADM,,0,124,124,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,247,MEETROOM,100,DEPTADM,,0,124,124,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,248,MEETROOM,100,DEPTADM,,0,124,124,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,260,BREAKRM,100,DEPTADM,,0,674,674,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,260A,DEPTSTOR,100,DEPTADM,,0,23,23,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,261,BREAKRM,100,DEPTADM,,0,257,257,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,263,DEPTSTOR,100,DEPTADM,,0,77,77,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,264,CLASSRM,100,INSTRUCT,,0,847,847,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,265,CLASSRM,100,INSTRUCT,,0,848,848,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,267,OFFSERV,100,DEPTADM,,0,272,272,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,267A,DEPTSTOR,100,DEPTADM,,0,51,51,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,295,CONFERRM,100,DEPTADM,,0,178,178,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C200,HALL,100,UNASSIGN,,0,1335,1335,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C201,HALL,100,UNASSIGN,,0,1622,1622,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C202,HALL,100,UNASSIGN,,0,474,474,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C203,HALL,100,UNASSIGN,,0,999,999,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C204,HALL,100,UNASSIGN,,0,330,330,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C205,HALL,100,UNASSIGN,,0,193,193,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C220,HALL,100,UNASSIGN,,0,320,320,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C221,HALL,100,UNASSIGN,,0,60,60,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C223,HALL,100,UNASSIGN,,0,162,162,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C225,HALL,100,UNASSIGN,,0,291,291,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C260,HALL,100,UNASSIGN,,0,186,186,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,L220,LOBBY,100,UNASSIGN,,0,148,148,OCCUPIED
GSE,GSE,GRADUATE SCHOOL OF EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,V204,VESTIBUL,100,UNASSIGN,,0,35,35,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-01,STFOFF,100,DEPTADM,,0,56,56,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-02,STFOFF,100,DEPTADM,,0,108,108,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-03,STFOFF,100,DEPTADM,,0,107,107,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-04,STFOFF,100,DEPTADM,,0,127,127,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-05,STFOFF,100,DEPTADM,,0,64,64,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-06,STFOFF,100,DEPTADM,,0,65,65,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-07,STFOFF,100,DEPTADM,,0,67,67,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-08,OFFSERV,100,DEPTADM,,0,67,67,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-09,STFOFF,100,DEPTADM,,0,69,69,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-10,STFOFF,100,DEPTADM,,0,69,69,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-11,STFOFF,100,DEPTADM,,0,62,62,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-12,STFOFF,100,DEPTADM,,0,63,63,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-13,STFOFF,100,DEPTADM,,0,130,130,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-14,STFOFF,100,DEPTADM,,0,72,72,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-15,STFOFF,100,DEPTADM,,0,66,66,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-16,STFOFF,100,DEPTADM,,0,65,65,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210-17,STFOFF,100,DEPTADM,,0,62,62,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210A,STFOFF,100,DEPTADM,,0,103,103,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210C,STFOFF,100,DEPTADM,,0,102,102,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210E,STFOFF,100,DEPTADM,,0,114,114,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210H,STFOFF,100,DEPTADM,,0,176,176,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,210J,STFOFF,100,DEPTADM,,0,159,159,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C210,HALL,100,UNASSIGN,,0,505,505,OCCUPIED
GSE,GSE-DO,GRADUATE SCHOOL OF EDUCATION - DEAN'S OFFICE,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,L210,LOBBY,100,UNASSIGN,,0,116,116,OCCUPIED
GSE,MISL,METROPOLITAN INSTRUCTIONAL SUPPORT LABORATORY,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,266,STUDY,100,INSTRSUP,,0,512,512,OCCUPIED
GSE,MISL,METROPOLITAN INSTRUCTIONAL SUPPORT LABORATORY,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,270,COMPLAB,100,INSTRSUP,,0,662,662,OCCUPIED
GSE,MISL,METROPOLITAN INSTRUCTIONAL SUPPORT LABORATORY,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,270A,STFOFF,100,DEPTADM,,0,243,243,OCCUPIED
GSE,MISL,METROPOLITAN INSTRUCTIONAL SUPPORT LABORATORY,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,270B,STFOFF,100,DEPTADM,,0,126,126,OCCUPIED
GSE,MISL,METROPOLITAN INSTRUCTIONAL SUPPORT LABORATORY,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,271,DEPTSTOR,100,DEPTADM,,0,246,246,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280A,FACOFF,100,INSTRSUP,,0,140,140,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280B,FACOFF,100,INSTRSUP,,0,112,112,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280C,FACOFF,100,INSTRSUP,,0,99,99,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280D,FACOFF,100,INSTRSUP,,0,97,97,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280E,FACOFF,100,INSTRSUP,,0,107,107,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280F,FACOFF,100,INSTRSUP,,0,133,133,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280G,FACOFF,100,INSTRSUP,,0,99,99,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280H,FACOFF,100,INSTRSUP,,0,96,96,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280J,FACOFF,100,INSTRSUP,,0,99,99,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280K,FACOFF,100,INSTRSUP,,0,93,93,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280L,FACOFF,100,INSTRSUP,,0,96,96,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,280M,FACOFF,100,INSTRSUP,,0,102,102,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,295A,STFOFF,100,DEPTADM,,0,123,123,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,295B,DEPTSTOR,100,DEPTADM,,0,38,38,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C286,HALL,100,UNASSIGN,,0,105,105,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,C288,HALL,100,UNASSIGN,,0,251,251,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,L280,LOBBY,100,UNASSIGN,,0,60,60,OCCUPIED
GSE,SPED,SPECIAL EDUCATION,B0036A,FAB - FOURTH AVENUE BUILDING,"FAB ",3,L290,LOBBY,100,UNASSIGN,,0,139,139,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300,WATRECRM,100,OTHSPNACT,417,417,417,417,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300A,STFOFF,100,OTHSPNACT,209,209,209,209,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300A,STFOFF,100,OTHSPNACT,209,209,209,209,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300B,STFOFF,100,OTHSPNACT,127,127,127,127,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300B,STFOFF,100,OTHSPNACT,127,127,127,127,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300C,STFOFF,100,OTHSPNACT,95,95,95,95,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300C,STFOFF,100,OTHSPNACT,95,95,95,95,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300D,CONFERRM,100,OTHSPNACT,706,706,706,706,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300D,CONFERRM,100,OTHSPNACT,706,706,706,706,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300E,DEPTSTOR,100,OTHSPNACT,18,18,18,18,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300E,DEPTSTOR,100,OTHSPNACT,18,18,18,18,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300F,BREAKRM,100,OTHSPNACT,60,60,60,60,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,300F,BREAKRM,100,OTHSPNACT,60,60,60,60,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301A,STFOFF,100,OTHSPNACT,123,123,123,123,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301A,STFOFF,100,OTHSPNACT,123,123,123,123,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301B,STFOFF,100,OTHSPNACT,129,129,129,129,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301B,STFOFF,100,OTHSPNACT,129,129,129,129,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301C,STFOFF,100,OTHSPNACT,147,147,147,147,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301C,STFOFF,100,OTHSPNACT,147,147,147,147,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301D,STFOFF,100,OTHSPNACT,116,116,116,116,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301D,STFOFF,100,OTHSPNACT,116,116,116,116,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301E,STFOFF,100,OTHSPNACT,167,167,167,167,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301E,STFOFF,100,OTHSPNACT,167,167,167,167,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301F,STFOFF,100,OTHSPNACT,151,151,151,151,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301F,STFOFF,100,OTHSPNACT,151,151,151,151,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301F,STFOFF,45,GENADM,151,67.95,151,67.95,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301F,STFOFF,55,OTHSPNACT,151,83.05,151,83.05,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301G,STFOFF,100,OTHSPNACT,118,118,118,118,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301G,STFOFF,100,OTHSPNACT,118,118,118,118,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301H,STFOFF,100,OTHSPNACT,102,102,214,214,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301H,STFOFF,45,GENADM,102,45.9,214,96.3,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301H,STFOFF,55,OTHSPNACT,102,56.1,214,117.7,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301H,STFOFF,100,OTHSPNACT,102,102,214,214,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301J,STFOFF,100,OTHSPNACT,93,93,93,93,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301J,STFOFF,100,OTHSPNACT,93,93,93,93,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301K,STFOFF,100,OTHSPNACT,146,146,146,146,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301K,STFOFF,100,OTHSPNACT,146,146,146,146,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301L,STFOFF,100,OTHSPNACT,97,97,97,97,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301L,STFOFF,100,OTHSPNACT,97,97,97,97,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301M,STFOFF,100,ORGRES,98,98,98,98,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,301P,STFOFF,100,ORGRES,99,99,99,99,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,302A,DEPTSTOR,100,OTHSPNACT,109,109,109,109,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,302A,DEPTSTOR,100,OTHSPNACT,109,109,109,109,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,302B,DEPTSTOR,100,OTHSPNACT,199,199,199,199,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,302B,DEPTSTOR,100,OTHSPNACT,199,199,199,199,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C300A,HALL,100,UNASSIGN,62,62,62,62,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C300A,HALL,100,UNASSIGN,62,62,62,62,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C301,HALL,100,UNASSIGN,,0,136,136,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C301A,HALL,100,UNASSIGN,208,208,208,208,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C301A,HALL,100,UNASSIGN,208,208,208,208,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C301C,HALL,100,UNASSIGN,36,36,36,36,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C301C,HALL,100,UNASSIGN,36,36,36,36,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C301D,HALL,100,UNASSIGN,266,266,264,264,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C301D,HALL,100,UNASSIGN,266,266,264,264,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,C301D,HALL,100,UNASSIGN,266,266,264,264,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,V301,HALL,100,UNASSIGN,42,42,42,42,OCCUPIED
GSE,OCCD,OREGON CENTER FOR CAREER DEVELOPMENT,B0200A,UCB - UNIVERSITY CENTER BUILDING,"UCB ",3,V301,HALL,100,UNASSIGN,42,42,42,42,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303,STFOFF,100,DEPTADM,518,518,518,518,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303,STFOFF,100,ORGRES,518,518,518,518,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303A,STFOFF,100,GENADM,201,201,201,201,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303A,STFOFF,100,ORGRES,201,201,201,201,OCCUPIED
